"","Athlete.Name","Team","Rank_800","Rank_1600","Rank_3200","Rank_5k_XC","Total_Score","Best_Event","Second_Best_Event","Avg_Score","Weighted_Avg_Score","Weighted_Total_Score"
"152","Parker Wolfe","UNC",0.713615023474178,0.915254237288136,0.995,0.994845360824742,3.61871462158706,0.995,0.994845360824742,0.904678655396764,0.994922680412371,1.98984536082474
"153","Nathan Mountain","Virginia",0.71830985915493,0.98728813559322,1,0.93298969072165,3.6385876854698,1,0.98728813559322,0.90964692136745,0.99364406779661,1.98728813559322
"154","Nate Mueller","Iowa State",0.723004694835681,0.936440677966102,0.915,0.634020618556701,3.20846599135848,0.936440677966102,0.915,0.802116497839621,0.925720338983051,1.8514406779661
"155","Matthew Hauser","Kansas State",0.727699530516432,0.614406779661017,0.715,0.701030927835051,2.7581372380125,0.727699530516432,0.715,0.689534309503125,0.721349765258216,1.44269953051643
"156","Josh Medina","Colorado",0.732394366197183,0.703389830508475,0.205,0.15979381443299,1.80057801113865,0.732394366197183,0.703389830508475,0.450144502784662,0.717892098352829,1.43578419670566
"157","Ajani Salcido","UCLA",0.737089201877934,0.898305084745763,0.99,0.865979381443299,3.491373668067,0.99,0.898305084745763,0.872843417016749,0.944152542372881,1.88830508474576
"158","Reuben Reina","Arkansas",0.741784037558685,0.949152542372881,0.895,0.685567010309278,3.27150359024085,0.949152542372881,0.895,0.817875897560211,0.922076271186441,1.84415254237288
"159","Luke Roberts","Auburn",0.746478873239437,NA,NA,NA,0.746478873239437,0.746478873239437,NA,0.746478873239437,0.746478873239437,0.746478873239437
"160","Dyllon Nimmers","LSU",0.751173708920188,0.36864406779661,0.145,0.195876288659794,1.46069406537659,0.751173708920188,0.36864406779661,0.365173516344148,0.559908888358399,1.1198177767168
"161","Jack Pennewell","Michigan State",0.755868544600939,0.440677966101695,0.19,NA,1.38654651070263,0.755868544600939,0.440677966101695,0.462182170234211,0.598273255351317,1.19654651070263
"162","Gabriel Montague","Furman",0.76056338028169,0.809322033898305,0.71,0.922680412371134,3.20256582655113,0.922680412371134,0.809322033898305,0.800641456637782,0.86600122313472,1.73200244626944
"163","Gabriel Robinson","Furman",0.765258215962441,0.26271186440678,NA,0.0309278350515464,1.05889791542077,0.765258215962441,0.26271186440678,0.352965971806922,0.513985040184611,1.02797008036922
"164","Beck Wittstadt","Duke",0.769953051643192,0.766949152542373,0.13,NA,1.66690220418557,0.769953051643192,0.766949152542373,0.555634068061855,0.768451102092783,1.53690220418557
"165","Jackson Braddock","Virginia",0.774647887323944,0.919491525423729,0.97,0.783505154639175,3.44764456738685,0.97,0.919491525423729,0.861911141846712,0.944745762711864,1.88949152542373
"166","Justin Wachtel","Virginia",0.779342723004695,0.923728813559322,0.785,1,3.48807153656402,1,0.923728813559322,0.872017884141004,0.961864406779661,1.92372881355932
"167","Quenton Walion","Kansas",0.784037558685446,0.351694915254237,0.105,0.371134020618557,1.61186649455824,0.784037558685446,0.371134020618557,0.40296662363956,0.577585789652001,1.155171579304
"168","Matthrew Griffin","Georgetown",0.788732394366197,0.474576271186441,NA,NA,1.26330866555264,0.788732394366197,0.474576271186441,0.631654332776319,0.631654332776319,1.26330866555264
"169","Grayden Rauba","Colorado",0.793427230046948,0.61864406779661,0.82,0.88659793814433,3.11866923598789,0.88659793814433,0.82,0.779667308996972,0.853298969072165,1.70659793814433
