"","Athlete.Name","Team","Rank_800","Rank_1600","Rank_3200","Rank_5k_XC","Total_Score","Best_Event","Second_Best_Event","Avg_Score","Weighted_Avg_Score","Weighted_Total_Score"
"11","Levi Robinson ","Cedarville ",0.0597826086956522,0.0394736842105263,0.301507537688442,0.259615384615385,0.660379215210005,0.301507537688442,0.259615384615385,0.165094803802501,0.280561461151913,0.561122922303827
"12","Eddie Duran","ADAMS STATE",0.0652173913043478,0.0175438596491228,0.0653266331658292,0.149038461538462,0.297126345657761,0.149038461538462,0.0653266331658292,0.0742815864144403,0.107182547352145,0.214365094704291
"13","Jason Caven","COLORADO CHRISTIAN",0.0706521739130435,0.0219298245614035,0.0904522613065327,0.168269230769231,0.35130349055021,0.168269230769231,0.0904522613065327,0.0878258726375526,0.129360746037882,0.258721492075763
"14","Joshua Spinner","UCCS",0.0760869565217391,0.390350877192982,0.150753768844221,0.269230769230769,0.886422371789712,0.390350877192982,0.269230769230769,0.221605592947428,0.329790823211876,0.659581646423752
"15","Jackson Davis","SOUTHERN INDIANA",0.0815217391304348,0.0087719298245614,NA,0.0625,0.152793668954996,0.0815217391304348,0.0625,0.0509312229849987,0.0720108695652174,0.144021739130435
"16","Alex Spink","CAL POLY POMONA",0.0869565217391304,0.394736842105263,0.733668341708543,0.375,1.59036170555294,0.733668341708543,0.394736842105263,0.397590426388234,0.564202591906903,1.12840518381381
"17","Ricardo Vargas","CAL POLY POMONA",0.0923913043478261,0.526315789473684,0.809045226130653,0.139423076923077,1.56717539687524,0.809045226130653,0.526315789473684,0.39179384921881,0.667680507802169,1.33536101560434
"18","Nicholas Phillips","Columbus State",0.0978260869565217,0.473684210526316,0.311557788944724,0.0769230769230769,0.959991163350638,0.473684210526316,0.311557788944724,0.23999779083766,0.39262099973552,0.785241999471039
"19","Lewis Tucker","DRURY",0.103260869565217,0.0833333333333333,0.0251256281407035,0.0576923076923077,0.269412138731562,0.103260869565217,0.0833333333333333,0.0673530346828905,0.0932971014492754,0.186594202898551
"20","Corbin Butts","SOUTHERN INDIANA",0.108695652173913,0.0745614035087719,0.050251256281407,0.365384615384615,0.598892927348707,0.365384615384615,0.108695652173913,0.149723231837177,0.237040133779264,0.474080267558528
"21","Collin Gilmour","Cedarville ",0.114130434782609,0.0526315789473684,0.0603015075376884,NA,0.227063521267666,0.114130434782609,0.0603015075376884,0.0756878404225552,0.0872159711601486,0.174431942320297
"22","Simon Straub","COLORADO MESA",0.119565217391304,0.236842105263158,0.170854271356784,0.144230769230769,0.671492363242015,0.236842105263158,0.170854271356784,0.167873090810504,0.203848188309971,0.407696376619942
"23","Preston Breeze","HUMBOLDT STATE",0.125,0.307017543859649,0.407035175879397,0.759615384615385,1.59866810435443,0.759615384615385,0.407035175879397,0.399667026088608,0.583325280247391,1.16665056049478
"24","Samuel Baustert","GVSU",0.130434782608696,0.491228070175439,0.683417085427136,0.572115384615385,1.87719532282665,0.683417085427136,0.572115384615385,0.469298830706664,0.62776623502126,1.25553247004252
"25","Aaron Fairbanks","WESTERN WASHINGTON",0.135869565217391,0.228070175438596,0.251256281407035,NA,0.615196022063023,0.251256281407035,0.228070175438596,0.205065340687674,0.239663228422816,0.479326456845632
"26","Eric Scharton","ADAMS STATE",0.141304347826087,0.350877192982456,0.477386934673367,0.9375,1.90706847548191,0.9375,0.477386934673367,0.476767118870477,0.707443467336683,1.41488693467337
"27","Wyatt Oliver","COLORADO CHRISTIAN",0.146739130434783,0.109649122807018,0.110552763819095,0.105769230769231,0.472710247830126,0.146739130434783,0.110552763819095,0.118177561957532,0.128645947126939,0.257291894253878
"28","Kyle Stevens","CHICO STATE",0.152173913043478,0.62280701754386,0.718592964824121,0.615384615384615,2.10895851079607,0.718592964824121,0.62280701754386,0.527239627699019,0.67069999118399,1.34139998236798
"29","Charles Chelberg","HUMBOLDT STATE",0.157608695652174,0.171052631578947,0.42713567839196,0.778846153846154,1.53464315946923,0.778846153846154,0.42713567839196,0.383660789867309,0.602990916119057,1.20598183223811
"30","Ryan Brown ","GVSU",0.16304347826087,0.653508771929825,0.834170854271357,0.740384615384615,2.39110771984667,0.834170854271357,0.740384615384615,0.597776929961667,0.787277734827986,1.57455546965597
"31","Charles Balko","Malone ",0.168478260869565,0.416666666666667,0.653266331658292,0.418269230769231,1.65668048996375,0.653266331658292,0.418269230769231,0.414170122490939,0.535767781213761,1.07153556242752
"32","Will Durrance","Biola ",0.173913043478261,0.425438596491228,NA,0.735576923076923,1.33492856304641,0.735576923076923,0.425438596491228,0.444976187682137,0.580507759784076,1.16101551956815
"33","Jacob Shirota","Biola ",0.179347826086957,0.557017543859649,0.391959798994975,0.894230769230769,2.02255593817235,0.894230769230769,0.557017543859649,0.505638984543087,0.725624156545209,1.45124831309042
"34","Cole Chancey","Flagler College",0.184782608695652,NA,NA,0.0240384615384615,0.208821070234114,0.184782608695652,NA,0.104410535117057,0.184782608695652,0.184782608695652
"35","Trevor Benson","CAL POLY POMONA",0.190217391304348,0.486842105263158,0.321608040201005,0.216346153846154,1.21501369061466,0.486842105263158,0.321608040201005,0.303753422653666,0.404225072732081,0.808450145464163
"36","Brian Mendoza","HUMBOLDT STATE",0.195652173913043,0.530701754385965,NA,0.389423076923077,1.11577700522209,0.530701754385965,0.389423076923077,0.371925668407362,0.460062415654521,0.920124831309042
"37","Colin Mulder","Saginaw Valley ",0.201086956521739,0.596491228070175,0.879396984924623,0.908653846153846,2.58562901567038,0.908653846153846,0.879396984924623,0.646407253917596,0.894025415539235,1.78805083107847
"38","Joshua George","Cedarville ",0.206521739130435,0.0307017543859649,0.512562814070352,0.567307692307692,1.31709399989444,0.567307692307692,0.512562814070352,0.329273499973611,0.539935253189022,1.07987050637804
"39","Andrew Brunken","Biola ",0.21195652173913,0.324561403508772,0.0753768844221105,NA,0.611894809670013,0.324561403508772,0.21195652173913,0.203964936556671,0.268258962623951,0.536517925247902
"40","Andrew Caruana","Flagler College",0.217391304347826,0.293859649122807,0.28643216080402,0.0480769230769231,0.845760037351576,0.293859649122807,0.28643216080402,0.211440009337894,0.290145904963414,0.580291809926827
"41","Josh Truijillo","ADAMS STATE",0.222826086956522,0.118421052631579,NA,0.480769230769231,0.822016370357331,0.480769230769231,0.222826086956522,0.274005456785777,0.351797658862876,0.703595317725753
"42","Quinton Collins","COLORADO MESA",0.228260869565217,0.302631578947368,0.316582914572864,NA,0.84747536308545,0.316582914572864,0.302631578947368,0.28249178769515,0.309607246760116,0.619214493520233
"43","Jack Donze","UCCS",0.233695652173913,0.263157894736842,0.442211055276382,0.596153846153846,1.53521844834098,0.596153846153846,0.442211055276382,0.383804612085246,0.519182450715114,1.03836490143023
"44","Travis Selby","CHICO STATE",0.239130434782609,0.399122807017544,0.71356783919598,0.432692307692308,1.78451338868844,0.71356783919598,0.432692307692308,0.44612834717211,0.573130073444144,1.14626014688829
"45","Tyler Brunner","Saginaw Valley ",0.244565217391304,0.364035087719298,0.291457286432161,0.634615384615385,1.53467297615815,0.634615384615385,0.364035087719298,0.383668244039537,0.499325236167341,0.998650472334683
